Alcaldía,Polígono ,Colonia ,Año,Mes,Ingreso por Estacionamiento en Vía Pública ,Contraprestación 30%                                (F)             ,Ingreso por Retiro de Candado Inmovilizador,70% Inmovilizador           (H),Pago al GCDMX       (F-H)
Miguel Hidalgo,Polanco -Anzures,Anzures,2016,Enero,1315881.0,394764.3,0.0,0.0,394764.3
Benito Juárez,Benito Juárez Sur,Noche Buena,2016,Enero,442955.0,132886.5,68224.4,47757.08,85129.42
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2016,Enero,339301.0,101790.3,44691.3,31283.91,70506.39
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2016,Enero,1340533.0,402159.9,177469.8,124228.86,277931.04
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2016,Enero,546105.0,163831.5,80098.9,56069.23,107762.27
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2016,Enero,532876.0,159862.8,78371.7,54860.19,105002.61
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2016,Febrero,2180674.0,654202.2,0.0,0.0,654202.2
Miguel Hidalgo,Polanco -Anzures,Palmitas,2016,Febrero,374516.0,112354.8,0.0,0.0,112354.8
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Febrero,66215.0,19864.5,0.0,0.0,19864.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Febrero,263484.0,79045.2,0.0,0.0,79045.2
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2016,Febrero,2729023.0,818706.9,0.0,0.0,818706.9
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2016,Febrero,544688.0,163406.4,0.0,0.0,163406.4
Cuauhtémoc,Roma - Hipódromo,Roma II,2016,Febrero,2506449.0,751934.7,0.0,0.0,751934.7
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2016,Febrero,2027605.0,608281.5,0.0,0.0,608281.5
Alvaro Obregón,Florida,Florida,2016,Febrero,669157.0,200747.1,0.0,0.0,200747.1
Benito Juárez,Benito Juárez Sur,Noche Buena,2016,Febrero,443279.0,132983.7,69951.6,48966.12,84017.58
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2016,Febrero,1393430.0,418029.0,164515.8,115161.06,302867.94
Miguel Hidalgo,Polanco -Anzures,Palmitas,2016,Marzo,356396.0,106918.8,0.0,0.0,106918.8
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Marzo,260959.0,78287.7,0.0,0.0,78287.7
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2016,Marzo,2595457.0,778637.1,0.0,0.0,778637.1
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2016,Marzo,518249.0,155474.7,0.0,0.0,155474.7
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2016,Marzo,2051123.0,615336.9,0.0,0.0,615336.9
Benito Juárez,Benito Juárez Sur,Noche Buena,2016,Marzo,457802.0,137340.6,69735.7,48814.99,88525.61
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2016,Marzo,258898.0,77669.4,45123.1,31586.17,46083.23
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2016,Marzo,536259.0,160877.7,95211.9,66648.33,94229.37
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2016,Marzo,612253.0,183675.9,101688.9,71182.23,112493.67
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2016,Abril,2333322.0,699996.6,0.0,0.0,699996.6
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Abril,86568.0,25970.4,0.0,0.0,25970.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Abril,258438.0,77531.4,0.0,0.0,77531.4
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2016,Abril,1806266.0,541879.8,0.0,0.0,541879.8
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2016,Abril,569616.0,170884.8,87871.3,61509.91,109374.89
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2016,Abril,592379.0,177713.7,117665.5,82365.85,95347.85
Benito Juárez,Benito Juárez Norte,Napoles,2016,Abril,1808496.0,542548.8,295783.0,207048.1,335500.7
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2016,Mayo,134722.0,40416.6,0.0,0.0,40416.6
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2016,Mayo,458826.0,137647.8,0.0,0.0,137647.8
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2016,Mayo,2701230.0,810369.0,0.0,0.0,810369.0
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2016,Mayo,542172.0,162651.6,0.0,0.0,162651.6
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2016,Mayo,1975777.0,592733.1,0.0,0.0,592733.1
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2016,Mayo,360225.0,108067.5,47498.0,33248.6,74818.9
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2016,Mayo,1385917.0,415775.1,202298.3,141608.81,274166.29
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2016,Mayo,523738.0,157121.4,118529.1,82970.37,74151.03
Benito Juárez,Benito Juárez Norte,Napoles,2016,Mayo,1917419.0,575225.7,346519.5,242563.65,332662.05
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Junio,94058.0,28217.4,0.0,0.0,28217.4
Miguel Hidalgo,Polanco -Anzures,Anzures,2016,Junio,1406347.0,421904.1,0.0,0.0,421904.1
Cuauhtémoc,Roma - Hipódromo,Roma I,2016,Junio,2756445.0,826933.5,0.0,0.0,826933.5
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2016,Junio,1749122.0,524736.6,0.0,0.0,524736.6
Alvaro Obregón,Florida,Florida,2016,Junio,674474.0,202342.2,0.0,0.0,202342.2
Benito Juárez,Benito Juárez Norte,Napoles,2016,Junio,1917124.0,575137.2,346519.5,242563.65,332573.55
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Julio,92484.0,27745.2,0.0,0.0,27745.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2016,Julio,139851.0,41955.3,0.0,0.0,41955.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Julio,244506.0,73351.8,0.0,0.0,73351.8
Miguel Hidalgo,Polanco -Anzures,Anzures,2016,Julio,1483504.0,445051.2,0.0,0.0,445051.2
Cuauhtémoc,Roma - Hipódromo,Roma I,2016,Julio,2906460.0,871938.0,0.0,0.0,871938.0
Alvaro Obregón,Florida,Florida,2016,Julio,689044.0,206713.2,0.0,0.0,206713.2
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2016,Julio,375379.0,112613.7,48145.7,33701.99,78911.71
Benito Juárez,Benito Juárez Norte,Napoles,2016,Julio,1922061.0,576618.3,346519.5,242563.65,334054.65
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2016,Agosto,2445425.0,733627.5,0.0,0.0,733627.5
Miguel Hidalgo,Polanco -Anzures,Palmitas,2016,Agosto,420190.0,126057.0,0.0,0.0,126057.0
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Agosto,264534.0,79360.2,0.0,0.0,79360.2
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2016,Agosto,2876884.0,863065.2,0.0,0.0,863065.2
Alvaro Obregón,Florida,Florida,2016,Agosto,759676.0,227902.8,0.0,0.0,227902.8
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2016,Agosto,309308.0,92792.4,45986.7,32190.69,60601.71
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2016,Septiembre,2331293.0,699387.9,0.0,0.0,699387.9
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Septiembre,99078.0,29723.4,0.0,0.0,29723.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Septiembre,303707.0,91112.1,0.0,0.0,91112.1
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2016,Septiembre,475451.0,142635.3,0.0,0.0,142635.3
Miguel Hidalgo,Polanco -Anzures,Anzures,2016,Septiembre,1426532.0,427959.6,0.0,0.0,427959.6
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2016,Septiembre,2818853.0,845655.9,0.0,0.0,845655.9
Cuauhtémoc,Roma - Hipódromo,Roma II,2016,Septiembre,2652857.0,795857.1,0.0,0.0,795857.1
Alvaro Obregón,Florida,Florida,2016,Septiembre,714740.0,214422.0,0.0,0.0,214422.0
Benito Juárez,Benito Juárez Sur,Noche Buena,2016,Septiembre,497963.0,149388.9,64770.0,45339.0,104049.9
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2016,Septiembre,545299.0,163589.7,102984.3,72089.01,91500.69
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2016,Octubre,820235.0,246070.5,0.0,0.0,246070.5
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2016,Octubre,1566559.0,469967.7,0.0,0.0,469967.7
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2016,Octubre,2478415.0,743524.5,0.0,0.0,743524.5
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Octubre,101689.0,30506.7,0.0,0.0,30506.7
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2016,Octubre,2803013.0,840903.9,0.0,0.0,840903.9
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2016,Octubre,608784.0,182635.2,0.0,0.0,182635.2
Cuauhtémoc,Roma - Hipódromo,Roma I,2016,Octubre,2842191.0,852657.3,0.0,0.0,852657.3
Cuauhtémoc,Roma - Hipódromo,Roma II,2016,Octubre,2743888.0,823166.4,0.0,0.0,823166.4
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2016,Octubre,1431121.0,429336.3,205536.8,143875.76,285460.54
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2016,Octubre,543812.0,163143.6,112699.8,78889.86,84253.74
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2016,Octubre,730242.0,219072.6,113131.6,79192.12,139880.48
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2016,Noviembre,810120.0,243036.0,0.0,0.0,243036.0
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2016,Noviembre,2322797.0,696839.1,0.0,0.0,696839.1
Miguel Hidalgo,Polanco -Anzures,Los Morales,2016,Noviembre,571102.0,171330.6,0.0,0.0,171330.6
Cuauhtémoc,Roma - Hipódromo,Roma I,2016,Noviembre,2706171.0,811851.3,0.0,0.0,811851.3
Cuauhtémoc,Roma - Hipódromo,Roma II,2016,Noviembre,2535862.0,760758.6,0.0,0.0,760758.6
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2016,Noviembre,1803987.0,541196.1,0.0,0.0,541196.1
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2016,Noviembre,349482.0,104844.6,36487.1,25540.97,79303.63
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2016,Noviembre,1412921.0,423876.3,189776.1,132843.27,291033.03
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2016,Noviembre,630249.0,189074.7,72110.6,50477.42,138597.28
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2016,Diciembre,1577488.0,473246.4,0.0,0.0,473246.4
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2016,Diciembre,95280.0,28584.0,0.0,0.0,28584.0
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2016,Diciembre,126389.0,37916.7,0.0,0.0,37916.7
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2016,Diciembre,255918.0,76775.4,0.0,0.0,76775.4
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2016,Diciembre,546970.0,164091.0,0.0,0.0,164091.0
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2016,Diciembre,1776122.0,532836.6,0.0,0.0,532836.6
Alvaro Obregón,Florida,Florida,2016,Diciembre,651216.0,195364.8,0.0,0.0,195364.8
Benito Juárez,Benito Juárez Sur,Noche Buena,2016,Diciembre,464604.0,139381.2,71031.1,49721.77,89659.43
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2016,Diciembre,1426046.0,427813.8,235546.9,164882.83,262930.97
Benito Juárez,Benito Juárez Norte,Napoles,2016,Diciembre,1900947.0,570284.1,450367.4,315257.18,255026.92
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2017,Enero,788113.0,236433.9,0.0,0.0,236433.9
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Enero,1632551.0,489765.3,0.0,0.0,489765.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Enero,273915.0,82174.5,0.0,0.0,82174.5
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2017,Enero,2728441.0,818532.3,0.0,0.0,818532.3
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2017,Enero,575810.0,172743.0,0.0,0.0,172743.0
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2017,Enero,2046873.0,614061.9,0.0,0.0,614061.9
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2017,Enero,1426818.0,428045.4,224500.0,157150.0,270895.4
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2017,Enero,640598.0,192179.4,115290.6,80703.42,111475.98
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2017,Febrero,733498.0,220049.4,0.0,0.0,220049.4
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Febrero,1464920.0,439476.0,0.0,0.0,439476.0
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Febrero,366735.0,110020.5,0.0,0.0,110020.5
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2017,Febrero,77925.0,23377.5,0.0,0.0,23377.5
Miguel Hidalgo,Polanco -Anzures,Anzures,2017,Febrero,1235653.0,370695.9,0.0,0.0,370695.9
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2017,Febrero,579953.0,173985.9,0.0,0.0,173985.9
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Febrero,2624116.0,787234.8,0.0,0.0,787234.8
Benito Juárez,Benito Juárez Sur,Noche Buena,2017,Febrero,436225.0,130867.5,68697.0,48087.9,82779.6
Benito Juárez,Benito Juárez Norte,Napoles,2017,Febrero,1739930.0,521979.0,432387.0,302670.9,219308.1
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Marzo,1701545.0,510463.5,0.0,0.0,510463.5
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Marzo,2549173.0,764751.9,0.0,0.0,764751.9
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Marzo,322618.0,96785.4,0.0,0.0,96785.4
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2017,Marzo,496251.0,148875.3,0.0,0.0,148875.3
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Marzo,3000880.0,900264.0,0.0,0.0,900264.0
Benito Juárez,Benito Juárez Sur,Noche Buena,2017,Marzo,487137.0,146141.1,81493.5,57045.45,89095.65
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2017,Marzo,1606816.0,482044.8,258399.5,180879.65,301165.15
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2017,Marzo,574723.0,172416.9,132006.0,92404.2,80012.7
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Abril,1428738.0,428621.4,0.0,0.0,428621.4
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Abril,2291134.0,687340.2,0.0,0.0,687340.2
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Abril,325711.0,97713.3,0.0,0.0,97713.3
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2017,Abril,110441.0,33132.3,0.0,0.0,33132.3
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2017,Abril,2387579.0,716273.7,0.0,0.0,716273.7
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2017,Abril,499164.0,149749.2,0.0,0.0,149749.2
Cuauhtémoc,Roma - Hipódromo,Roma II,2017,Abril,2379547.0,713864.1,0.0,0.0,713864.1
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2017,Abril,1719898.0,515969.4,0.0,0.0,515969.4
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2017,Abril,233877.0,70163.1,45798.0,32058.6,38104.5
Benito Juárez,Benito Juárez Norte,Napoles,2017,Abril,1735020.0,520506.0,466511.0,326557.7,193948.3
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Mayo,2559212.0,767763.6,0.0,0.0,767763.6
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Mayo,412835.0,123850.5,0.0,0.0,123850.5
Miguel Hidalgo,Polanco -Anzures,Los Morales,2017,Mayo,574804.0,172441.2,0.0,0.0,172441.2
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Mayo,315466.0,94639.8,0.0,0.0,94639.8
Miguel Hidalgo,Polanco -Anzures,Anzures,2017,Mayo,1455458.0,436637.4,0.0,0.0,436637.4
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Mayo,3011443.0,903432.9,0.0,0.0,903432.9
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2017,Mayo,2151484.0,645445.2,0.0,0.0,645445.2
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2017,Mayo,281683.0,84504.9,46247.0,32372.9,52132.0
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2017,Mayo,1602520.0,480756.0,265808.0,186065.6,294690.4
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2017,Mayo,562715.0,168814.5,132006.0,92404.2,76410.3
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2017,Mayo,716553.0,214965.9,131557.0,92089.9,122876.0
Benito Juárez,Benito Juárez Norte,Napoles,2017,Mayo,2063261.0,618978.3,493675.5,345572.85,273405.45
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2017,Junio,2058793.0,617637.9,0.0,0.0,617637.9
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Junio,424716.0,127414.8,0.0,0.0,127414.8
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2017,Junio,133371.0,40011.3,0.0,0.0,40011.3
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Junio,321295.0,96388.5,0.0,0.0,96388.5
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2017,Junio,3181225.0,954367.5,0.0,0.0,954367.5
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2017,Junio,710408.0,213122.4,0.0,0.0,213122.4
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2017,Junio,2050572.0,615171.6,0.0,0.0,615171.6
Alvaro Obregón,Florida,Florida,2017,Junio,756880.0,227064.0,0.0,0.0,227064.0
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2017,Junio,291775.0,87532.5,48492.0,33944.4,53588.1
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2017,Junio,584110.0,175233.0,132006.0,92404.2,82828.8
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2017,Junio,737473.0,221241.9,131557.0,92089.9,129152.0
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Julio,1611757.0,483527.1,0.0,0.0,483527.1
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Julio,2501982.0,750594.6,0.0,0.0,750594.6
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Julio,390485.0,117145.5,0.0,0.0,117145.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Julio,270485.0,81145.5,0.0,0.0,81145.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2017,Julio,444903.0,133470.9,0.0,0.0,133470.9
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Julio,2991438.0,897431.4,0.0,0.0,897431.4
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2017,Julio,2181553.0,654465.9,0.0,0.0,654465.9
Cuauhtémoc,Roma - Hipódromo,Hipódromo II,2017,Julio,1974639.0,592391.7,0.0,0.0,592391.7
Alvaro Obregón,Florida,Florida,2017,Julio,669744.0,200923.2,0.0,0.0,200923.2
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2017,Julio,280979.0,84293.7,46022.5,32215.75,52077.95
Benito Juárez,Benito Juárez Sur,Insurgentes Mixcoac,2017,Julio,639257.0,191777.1,115842.0,81089.4,110687.7
Benito Juárez,Benito Juárez Norte,Napoles,2017,Julio,1968277.0,590483.1,482899.5,338029.65,252453.45
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Agosto,2595053.0,778515.9,0.0,0.0,778515.9
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Agosto,419699.0,125909.7,0.0,0.0,125909.7
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2017,Agosto,86664.0,25999.2,0.0,0.0,25999.2
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Agosto,300583.0,90174.9,0.0,0.0,90174.9
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Agosto,3081727.0,924518.1,0.0,0.0,924518.1
Cuauhtémoc,Roma - Hipódromo,Roma II,2017,Agosto,2754904.0,826471.2,0.0,0.0,826471.2
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2017,Agosto,2205627.0,661688.1,0.0,0.0,661688.1
Alvaro Obregón,Florida,Florida,2017,Agosto,739563.79,221869.137,0.0,0.0,221869.137
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2017,Agosto,354258.0,106277.4,40410.0,28287.0,77990.4
Benito Juárez,Benito Juárez Sur,Extremadura Insurgentes,2017,Agosto,300111.0,90033.3,50961.5,35673.05,54360.25
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2017,Agosto,1626815.0,488044.5,256379.0,179465.3,308579.2
Benito Juárez,Benito Juárez Norte,Ampliación Napoles,2017,Agosto,728933.0,218679.9,174661.0,122262.7,96417.2
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2017,Septiembre,681111.0,204333.3,0.0,0.0,204333.3
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2017,Septiembre,1519495.0,455848.5,0.0,0.0,455848.5
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Septiembre,306278.0,91883.4,0.0,0.0,91883.4
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2017,Septiembre,63815.0,19144.5,0.0,0.0,19144.5
Miguel Hidalgo,Polanco -Anzures,Los Morales,2017,Septiembre,425133.0,127539.9,0.0,0.0,127539.9
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2017,Septiembre,97239.0,29171.7,0.0,0.0,29171.7
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2017,Septiembre,397481.0,119244.3,0.0,0.0,119244.3
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Septiembre,2052626.0,615787.8,0.0,0.0,615787.8
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2017,Septiembre,1430168.0,429050.4,0.0,0.0,429050.4
Benito Juárez,Benito Juárez Sur,Noche Buena,2017,Septiembre,361885.0,108565.5,53206.5,37244.55,71320.95
Benito Juárez,Benito Juárez Sur,San José Insurgentes,2017,Septiembre,1252159.0,375647.7,154680.5,108276.35,267371.35
Miguel Hidalgo,Polanco -Anzures,Bosques de Chapultepec,2017,Octubre,938410.0,281523.0,0.0,0.0,281523.0
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Octubre,1688431.0,506529.3,0.0,0.0,506529.3
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2017,Octubre,2037147.0,611144.1,0.0,0.0,611144.1
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Octubre,420919.0,126275.7,0.0,0.0,126275.7
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2017,Octubre,137159.0,41147.7,0.0,0.0,41147.7
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Octubre,319271.0,95781.3,0.0,0.0,95781.3
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2017,Octubre,3233542.0,970062.6,0.0,0.0,970062.6
Benito Juárez,Benito Juárez Norte,Napoles,2017,Octubre,2255486.0,676645.8,523309.5,366316.65,310329.15
Miguel Hidalgo,lomas Chapultepec,Lomas Virreyes,2017,Noviembre,647345.0,194203.5,0.0,0.0,194203.5
Cuauhtémoc,Roma - Hipódromo,Roma II,2017,Noviembre,2342207.0,702662.1,0.0,0.0,702662.1
Benito Juárez,Benito Juárez Sur,Noche Buena,2017,Noviembre,482282.0,144684.6,75881.0,53116.7,91567.9
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2017,Noviembre,379999.0,113999.7,43104.0,30172.8,83826.9
Benito Juárez,Benito Juárez Norte,Napoles,2017,Noviembre,2149861.0,644958.3,495247.0,346672.9,298285.4
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Diciembre,1476217.0,442865.1,0.0,0.0,442865.1
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2017,Diciembre,1123029.0,336908.7,0.0,0.0,336908.7
Miguel Hidalgo,Polanco -Anzures,Del Bosque,2017,Diciembre,44584.0,13375.2,0.0,0.0,13375.2
Miguel Hidalgo,Polanco -Anzures,Rincón del Bosque,2017,Diciembre,70050.0,21015.0,0.0,0.0,21015.0
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Alameda,2017,Diciembre,180515.0,54154.5,0.0,0.0,54154.5
Miguel Hidalgo,Polanco -Anzures,Morales Secc. Palmas,2017,Diciembre,260716.0,78214.8,0.0,0.0,78214.8
Miguel Hidalgo,Polanco -Anzures,Chapultepec Morales,2017,Diciembre,735660.0,220698.0,51410.5,35987.35,184710.65
Miguel Hidalgo,Polanco -Anzures,Polanco Chapultepec,2017,Diciembre,1135209.0,340562.7,98780.0,69146.0,271416.7
Miguel Hidalgo,Polanco -Anzures,Polanco Reforma,2017,Diciembre,812966.0,243889.8,52757.5,36930.25,206959.55
Miguel Hidalgo,Polanco -Anzures,Palmitas,2017,Diciembre,162535.0,48760.5,14368.0,10057.6,38702.9
Miguel Hidalgo,Polanco -Anzures,Anzures,2017,Diciembre,585278.0,175583.4,39287.5,27501.25,148082.15
Miguel Hidalgo,lomas Chapultepec,Lomas de Chapultepec,2017,Diciembre,1117154.0,335146.2,55002.5,38501.75,296644.45
Cuauhtémoc,Roma - Hipódromo,Roma I,2017,Diciembre,1444430.0,433329.0,0.0,0.0,433329.0
Cuauhtémoc,Roma - Hipódromo,Roma II,2017,Diciembre,967914.0,290374.2,0.0,0.0,290374.2
Cuauhtémoc,Roma - Hipódromo,Hipódromo I,2017,Diciembre,721596.0,216478.8,0.0,0.0,216478.8
Alvaro Obregón,Florida,Florida,2017,Diciembre,102883.62,30865.086,0.0,0.0,30865.086
Benito Juárez,Benito Juárez Sur,Crédito Constructor,2017,Diciembre,348659.0,104597.7,39287.5,27501.25,77096.45
Benito Juárez,Benito Juárez Norte,Ciudad de los Deportes,2017,Diciembre,597850.0,179355.0,141210.5,98847.35,80507.65
