Red Manual
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.cdmx.gob.mx
timeStamp:,1989/01/08 al 2017/10/28		
average_interval: 001d
Date,cve_station,cve_parameter,value,unit
19/05/1996,POT,PbPST,0.19,2
25/05/1996,CES,PbPST,0.208,2
25/05/1996,MER,PbPST,0.181,2
25/05/1996,PED,PbPST,0.119,2
25/05/1996,TLA,PbPST,0.261,2
25/05/1996,XAL,PbPST,0.247,2
25/05/1996,MCM,PbPST,0.162,2
25/05/1996,FAN,PbPST,0.154,2
25/05/1996,TEC,PbPST,0.197,2
25/05/1996,CFE,PbPST,0.181,2
25/05/1996,NEZ,PbPST,0.088,2
25/05/1996,UIZ,PbPST,0.169,2
25/05/1996,LPR,PbPST,0.121,2
25/05/1996,LOM,PbPST,0.132,2
25/05/1996,SHA,PbPST,0.162,2
25/05/1996,XCH,PbPST,0.085,2
25/05/1996,MON,PbPST,0.034,2
25/05/1996,HAN,PbPST,0.137,2
25/05/1996,TAX,PbPST,0.194,2
25/05/1996,POT,PbPST,0.186,2
31/05/1996,CES,PbPST,0.165,2
31/05/1996,MER,PbPST,0.198,2
31/05/1996,PED,PbPST,0.08,2
31/05/1996,TLA,PbPST,0.229,2
31/05/1996,XAL,PbPST,0.374,2
31/05/1996,MCM,PbPST,0.185,2
31/05/1996,FAN,PbPST,0.103,2
31/05/1996,TEC,PbPST,0.217,2
31/05/1996,CFE,PbPST,0.131,2
31/05/1996,NEZ,PbPST,0.121,2
31/05/1996,UIZ,PbPST,0.119,2
31/05/1996,LPR,PbPST,0.09,2
31/05/1996,LOM,PbPST,0.058,2
31/05/1996,SHA,PbPST,0.149,2
31/05/1996,XCH,PbPST,0.067,2
31/05/1996,MON,PbPST,0.031,2
31/05/1996,HAN,PbPST,0.247,2
31/05/1996,TAX,PbPST,0.172,2
31/05/1996,POT,PbPST,0.151,2
06/06/1996,CES,PbPST,0.216,2
06/06/1996,MER,PbPST,0.215,2
06/06/1996,PED,PbPST,0.118,2
06/06/1996,TLA,PbPST,0.337,2
06/06/1996,XAL,PbPST,0.28,2
06/06/1996,MCM,PbPST,0.297,2
06/06/1996,FAN,PbPST,0.1,2
06/06/1996,TEC,PbPST,0.176,2
06/06/1996,CFE,PbPST,0.194,2
06/06/1996,NEZ,PbPST,0.097,2
06/06/1996,UIZ,PbPST,0.214,2
06/06/1996,LPR,PbPST,0.114,2
06/06/1996,LOM,PbPST,0.162,2
06/06/1996,SHA,PbPST,0.199,2
06/06/1996,XCH,PbPST,0.061,2
06/06/1996,MON,PbPST,0.052,2
06/06/1996,HAN,PbPST,0.183,2
06/06/1996,TAX,PbPST,0.158,2
06/06/1996,POT,PbPST,0.159,2
12/06/1996,CES,PbPST,0.152,2
12/06/1996,MER,PbPST,0.167,2
12/06/1996,PED,PbPST,0.087,2
12/06/1996,TLA,PbPST,0.246,2
12/06/1996,XAL,PbPST,0.456,2
12/06/1996,MCM,PbPST,0.172,2
12/06/1996,FAN,PbPST,0.079,2
12/06/1996,TEC,PbPST,0.27,2
12/06/1996,CFE,PbPST,0.115,2
12/06/1996,NEZ,PbPST,0.227,2
12/06/1996,UIZ,PbPST,0.079,2
12/06/1996,LPR,PbPST,0.202,2
12/06/1996,LOM,PbPST,0.093,2
12/06/1996,SHA,PbPST,0.173,2
12/06/1996,XCH,PbPST,0.083,2
12/06/1996,MON,PbPST,0.051,2
12/06/1996,HAN,PbPST,0.25,2
12/06/1996,TAX,PbPST,0.145,2
12/06/1996,POT,PbPST,0.13,2
18/06/1996,CES,PbPST,0.225,2
18/06/1996,MER,PbPST,0.206,2
18/06/1996,PED,PbPST,0.086,2
18/06/1996,TLA,PbPST,0.186,2
18/06/1996,XAL,PbPST,0.287,2
18/06/1996,MCM,PbPST,0.248,2
18/06/1996,FAN,PbPST,0.12,2
18/06/1996,TEC,PbPST,0.164,2
18/06/1996,CFE,PbPST,0.132,2
18/06/1996,UIZ,PbPST,0.169,2
18/06/1996,LPR,PbPST,0.133,2
18/06/1996,LOM,PbPST,0.081,2
18/06/1996,SHA,PbPST,0.168,2
18/06/1996,XCH,PbPST,0.101,2
18/06/1996,MON,PbPST,0.048,2
18/06/1996,HAN,PbPST,0.222,2
18/06/1996,TAX,PbPST,0.231,2
18/06/1996,POT,PbPST,0.18,2
24/06/1996,CES,PbPST,0.125,2
24/06/1996,MER,PbPST,0.108,2
24/06/1996,PED,PbPST,0.036,2
24/06/1996,TLA,PbPST,0.159,2
24/06/1996,XAL,PbPST,0.278,2
24/06/1996,MCM,PbPST,0.082,2
24/06/1996,FAN,PbPST,0.05,2
24/06/1996,TEC,PbPST,0.042,2
24/06/1996,CFE,PbPST,0.106,2
24/06/1996,NEZ,PbPST,0.164,2
24/06/1996,UIZ,PbPST,0.033,2
24/06/1996,LPR,PbPST,0.1,2
24/06/1996,LOM,PbPST,0.058,2
24/06/1996,SHA,PbPST,0.147,2
24/06/1996,XCH,PbPST,0.0001,2
24/06/1996,MON,PbPST,0.0001,2
24/06/1996,HAN,PbPST,0.172,2
24/06/1996,TAX,PbPST,0.057,2
24/06/1996,POT,PbPST,0.06,2
30/06/1996,CES,PbPST,0.125,2
30/06/1996,MER,PbPST,0.134,2
30/06/1996,PED,PbPST,0.107,2
30/06/1996,TLA,PbPST,0.193,2
30/06/1996,XAL,PbPST,0.188,2
30/06/1996,MCM,PbPST,0.113,2
30/06/1996,FAN,PbPST,0.109,2
30/06/1996,TEC,PbPST,0.097,2
30/06/1996,CFE,PbPST,0.15,2
30/06/1996,NEZ,PbPST,0.141,2
30/06/1996,UIZ,PbPST,0.089,2
30/06/1996,LPR,PbPST,0.041,2
30/06/1996,LOM,PbPST,0.123,2
30/06/1996,SHA,PbPST,0.172,2
30/06/1996,XCH,PbPST,0.095,2
30/06/1996,MON,PbPST,0.068,2
30/06/1996,HAN,PbPST,0.155,2
30/06/1996,TAX,PbPST,0.196,2
30/06/1996,POT,PbPST,0.146,2
06/07/1996,CES,PbPST,0.216,2
06/07/1996,MER,PbPST,0.232,2
06/07/1996,PED,PbPST,0.1,2
06/07/1996,TLA,PbPST,0.266,2
06/07/1996,XAL,PbPST,0.341,2
06/07/1996,MCM,PbPST,0.212,2
06/07/1996,FAN,PbPST,0.121,2
06/07/1996,TEC,PbPST,0.166,2
06/07/1996,CFE,PbPST,0.164,2
06/07/1996,NEZ,PbPST,0.104,2
06/07/1996,UIZ,PbPST,0.235,2
06/07/1996,LPR,PbPST,0.112,2
06/07/1996,LOM,PbPST,0.063,2
06/07/1996,SHA,PbPST,0.14,2
06/07/1996,XCH,PbPST,0.135,2
06/07/1996,MON,PbPST,0.049,2
06/07/1996,HAN,PbPST,0.19,2
06/07/1996,TAX,PbPST,0.24,2
06/07/1996,POT,PbPST,0.167,2
12/07/1996,CES,PbPST,0.145,2
12/07/1996,MER,PbPST,0.25,2
12/07/1996,PED,PbPST,0.038,2
12/07/1996,TLA,PbPST,0.304,2
12/07/1996,XAL,PbPST,0.538,2
12/07/1996,MCM,PbPST,0.315,2
12/07/1996,FAN,PbPST,0.046,2
12/07/1996,TEC,PbPST,0.238,2
12/07/1996,CFE,PbPST,0.092,2
12/07/1996,NEZ,PbPST,0.054,2
12/07/1996,UIZ,PbPST,0.093,2
12/07/1996,LPR,PbPST,0.376,2
12/07/1996,LOM,PbPST,0.042,2
12/07/1996,SHA,PbPST,0.19,2
12/07/1996,XCH,PbPST,0.03,2
12/07/1996,MON,PbPST,0.0001,2
12/07/1996,HAN,PbPST,0.121,2
12/07/1996,TAX,PbPST,0.107,2
12/07/1996,POT,PbPST,0.108,2
18/07/1996,CES,PbPST,0.233,2
18/07/1996,MER,PbPST,0.283,2
18/07/1996,PED,PbPST,0.133,2
18/07/1996,TLA,PbPST,0.454,2
18/07/1996,XAL,PbPST,0.461,2
05/08/1996,CES,PbPST,0.189,2
05/08/1996,MER,PbPST,0.132,2
05/08/1996,PED,PbPST,0.086,2
05/08/1996,TLA,PbPST,0.242,2
05/08/1996,MCM,PbPST,0.24,2
05/08/1996,FAN,PbPST,0.125,2
05/08/1996,TEC,PbPST,0.389,2
05/08/1996,CFE,PbPST,0.167,2
05/08/1996,NEZ,PbPST,0.125,2
05/08/1996,UIZ,PbPST,0.145,2
05/08/1996,LPR,PbPST,0.226,2
05/08/1996,LOM,PbPST,0.086,2
05/08/1996,SHA,PbPST,0.186,2
05/08/1996,XCH,PbPST,0.09,2
05/08/1996,MON,PbPST,0.092,2
05/08/1996,HAN,PbPST,0.247,2
05/08/1996,TAX,PbPST,0.261,2
05/08/1996,POT,PbPST,0.111,2
11/08/1996,CES,PbPST,0.142,2
11/08/1996,MER,PbPST,0.141,2
11/08/1996,PED,PbPST,0.103,2
11/08/1996,TLA,PbPST,0.345,2
11/08/1996,MCM,PbPST,0.143,2
11/08/1996,FAN,PbPST,0.106,2
11/08/1996,TEC,PbPST,0.157,2
11/08/1996,CFE,PbPST,0.163,2
11/08/1996,NEZ,PbPST,0.143,2
11/08/1996,UIZ,PbPST,0.049,2
11/08/1996,LPR,PbPST,0.128,2
11/08/1996,LOM,PbPST,0.056,2
11/08/1996,SHA,PbPST,0.171,2
11/08/1996,XCH,PbPST,0.057,2
11/08/1996,MON,PbPST,0.08,2
11/08/1996,HAN,PbPST,0.237,2
11/08/1996,TAX,PbPST,0.193,2
11/08/1996,POT,PbPST,0.124,2
17/08/1996,CES,PbPST,0.155,2
17/08/1996,MER,PbPST,0.245,2
17/08/1996,PED,PbPST,0.127,2
17/08/1996,TLA,PbPST,0.192,2
17/08/1996,MCM,PbPST,0.205,2
17/08/1996,FAN,PbPST,0.148,2
17/08/1996,TEC,PbPST,0.236,2
17/08/1996,CFE,PbPST,0.128,2
17/08/1996,NEZ,PbPST,0.157,2
17/08/1996,UIZ,PbPST,0.177,2
17/08/1996,LPR,PbPST,0.141,2
17/08/1996,LOM,PbPST,0.109,2
17/08/1996,SHA,PbPST,0.174,2
17/08/1996,XCH,PbPST,0.084,2
17/08/1996,MON,PbPST,0.061,2
17/08/1996,HAN,PbPST,0.249,2
17/08/1996,TAX,PbPST,0.26,2
17/08/1996,POT,PbPST,0.191,2
23/08/1996,CES,PbPST,0.106,2
23/08/1996,MER,PbPST,0.057,2
23/08/1996,PED,PbPST,0.055,2
23/08/1996,TLA,PbPST,0.106,2
23/08/1996,MCM,PbPST,0.115,2
23/08/1996,FAN,PbPST,0.059,2
23/08/1996,TEC,PbPST,0.175,2
23/08/1996,CFE,PbPST,0.123,2
23/08/1996,NEZ,PbPST,0.101,2
23/08/1996,UIZ,PbPST,0.114,2
23/08/1996,LPR,PbPST,0.116,2
23/08/1996,LOM,PbPST,0.118,2
23/08/1996,SHA,PbPST,0.212,2
23/08/1996,XCH,PbPST,0.044,2
23/08/1996,MON,PbPST,0.031,2
23/08/1996,HAN,PbPST,0.308,2
23/08/1996,TAX,PbPST,0.098,2
23/08/1996,POT,PbPST,0.071,2
29/08/1996,CES,PbPST,0.165,2
29/08/1996,MER,PbPST,0.352,2
29/08/1996,PED,PbPST,0.094,2
29/08/1996,TLA,PbPST,0.354,2
29/08/1996,XAL,PbPST,0.681,2
29/08/1996,MCM,PbPST,0.306,2
29/08/1996,FAN,PbPST,0.122,2
29/08/1996,TEC,PbPST,0.3,2
29/08/1996,CFE,PbPST,0.146,2
29/08/1996,NEZ,PbPST,0.137,2
29/08/1996,UIZ,PbPST,0.18,2
29/08/1996,LPR,PbPST,0.215,2
29/08/1996,LOM,PbPST,0.114,2
29/08/1996,SHA,PbPST,0.184,2
29/08/1996,XCH,PbPST,0.077,2
29/08/1996,MON,PbPST,0.055,2
29/08/1996,HAN,PbPST,0.281,2
29/08/1996,TAX,PbPST,0.237,2
29/08/1996,POT,PbPST,0.169,2
04/09/1996,CES,PbPST,0.183,2
04/09/1996,MER,PbPST,0.159,2
04/09/1996,PED,PbPST,0.156,2
04/09/1996,TLA,PbPST,0.283,2
04/09/1996,XAL,PbPST,0.358,2
04/09/1996,MCM,PbPST,0.211,2
04/09/1996,FAN,PbPST,0.166,2
04/09/1996,TEC,PbPST,0.2,2
04/09/1996,CFE,PbPST,0.22,2
04/09/1996,NEZ,PbPST,0.143,2
04/09/1996,UIZ,PbPST,0.172,2
04/09/1996,LPR,PbPST,0.141,2
04/09/1996,LOM,PbPST,0.181,2
04/09/1996,SHA,PbPST,0.217,2
04/09/1996,XCH,PbPST,0.099,2
04/09/1996,MON,PbPST,0.064,2
04/09/1996,HAN,PbPST,0.195,2
04/09/1996,TAX,PbPST,0.218,2
04/09/1996,POT,PbPST,0.224,2
10/09/1996,CES,PbPST,0.14,2
10/09/1996,MER,PbPST,0.3,2
10/09/1996,PED,PbPST,0.055,2
10/09/1996,TLA,PbPST,0.192,2
10/09/1996,XAL,PbPST,0.141,2
10/09/1996,MCM,PbPST,0.273,2
10/09/1996,FAN,PbPST,0.048,2
10/09/1996,TEC,PbPST,0.163,2
10/09/1996,CFE,PbPST,0.13,2
10/09/1996,NEZ,PbPST,0.16,2
10/09/1996,UIZ,PbPST,0.182,2
10/09/1996,LPR,PbPST,0.0001,2
10/09/1996,LOM,PbPST,0.066,2
10/09/1996,SHA,PbPST,0.138,2
10/09/1996,XCH,PbPST,0.032,2
10/09/1996,MON,PbPST,0.0001,2
10/09/1996,HAN,PbPST,0.233,2
10/09/1996,TAX,PbPST,0.182,2
10/09/1996,POT,PbPST,0.14,2
16/09/1996,CES,PbPST,0.144,2
16/09/1996,MER,PbPST,0.182,2
16/09/1996,PED,PbPST,0.111,2
16/09/1996,TLA,PbPST,0.887,2
16/09/1996,XAL,PbPST,0.194,2
16/09/1996,MCM,PbPST,0.19,2
16/09/1996,FAN,PbPST,0.15,2
16/09/1996,TEC,PbPST,0.191,2
16/09/1996,CFE,PbPST,0.149,2
16/09/1996,NEZ,PbPST,0.182,2
16/09/1996,UIZ,PbPST,0.122,2
16/09/1996,LPR,PbPST,0.134,2
16/09/1996,SHA,PbPST,0.151,2
16/09/1996,XCH,PbPST,0.139,2
16/09/1996,HAN,PbPST,0.24,2
16/09/1996,TAX,PbPST,0.106,2
16/09/1996,POT,PbPST,0.154,2
04/10/1996,CES,PbPST,0.138,2
04/10/1996,MER,PbPST,0.218,2
04/10/1996,PED,PbPST,0.086,2
04/10/1996,TLA,PbPST,0.308,2
04/10/1996,XAL,PbPST,0.278,2
10/10/1996,CES,PbPST,0.094,2
10/10/1996,MER,PbPST,0.993,2
10/10/1996,PED,PbPST,0.106,2
10/10/1996,TLA,PbPST,0.227,2
10/10/1996,XAL,PbPST,0.169,2
16/10/1996,CES,PbPST,0.117,2
16/10/1996,MER,PbPST,0.19,2
16/10/1996,PED,PbPST,0.068,2
16/10/1996,TLA,PbPST,0.188,2
16/10/1996,XAL,PbPST,0.342,2
22/10/1996,CES,PbPST,0.134,2
22/10/1996,MER,PbPST,0.196,2
22/10/1996,PED,PbPST,0.111,2
22/10/1996,TLA,PbPST,0.302,2
22/10/1996,XAL,PbPST,0.506,2
28/10/1996,CES,PbPST,0.174,2
28/10/1996,MER,PbPST,0.252,2
28/10/1996,PED,PbPST,0.06,2
28/10/1996,TLA,PbPST,0.404,2
28/10/1996,XAL,PbPST,0.249,2
03/11/1996,CES,PbPST,0.085,2
03/11/1996,MER,PbPST,0.13,2
03/11/1996,PED,PbPST,0.049,2
03/11/1996,TLA,PbPST,0.402,2
03/11/1996,XAL,PbPST,0.426,2
09/11/1996,CES,PbPST,0.18,2
09/11/1996,MER,PbPST,0.251,2
09/11/1996,PED,PbPST,0.097,2
09/11/1996,TLA,PbPST,0.211,2
09/11/1996,XAL,PbPST,0.396,2
15/11/1996,CES,PbPST,0.145,2
15/11/1996,MER,PbPST,0.256,2
15/11/1996,PED,PbPST,0.07,2
15/11/1996,TLA,PbPST,0.087,2
15/11/1996,XAL,PbPST,0.309,2
21/11/1996,CES,PbPST,0.135,2
21/11/1996,MER,PbPST,0.225,2
21/11/1996,PED,PbPST,0.065,2
21/11/1996,TLA,PbPST,0.345,2
21/11/1996,XAL,PbPST,0.457,2
27/11/1996,CES,PbPST,0.127,2
27/11/1996,MER,PbPST,0.297,2
27/11/1996,PED,PbPST,0.148,2
27/11/1996,TLA,PbPST,0.346,2
27/11/1996,XAL,PbPST,0.636,2
03/12/1996,CES,PbPST,0.138,2
03/12/1996,MER,PbPST,0.196,2
03/12/1996,PED,PbPST,0.073,2
03/12/1996,TLA,PbPST,0.27,2
03/12/1996,XAL,PbPST,0.5,2
09/12/1996,CES,PbPST,0.127,2
09/12/1996,MER,PbPST,0.191,2
09/12/1996,PED,PbPST,0.11,2
09/12/1996,TLA,PbPST,0.264,2
09/12/1996,XAL,PbPST,0.353,2
15/12/1996,CES,PbPST,0.09,2
15/12/1996,MER,PbPST,0.185,2
15/12/1996,PED,PbPST,0.074,2
15/12/1996,TLA,PbPST,0.267,2
15/12/1996,XAL,PbPST,0.344,2
21/12/1996,CES,PbPST,0.24,2
21/12/1996,MER,PbPST,0.377,2
21/12/1996,PED,PbPST,0.135,2
21/12/1996,TLA,PbPST,0.672,2
21/12/1996,XAL,PbPST,0.732,2
27/12/1996,CES,PbPST,0.026,2
27/12/1996,MER,PbPST,0.163,2
27/12/1996,PED,PbPST,0.024,2
27/12/1996,TLA,PbPST,0.184,2
27/12/1996,XAL,PbPST,0.513,2
02/01/1996,CES,PbPM10,0.077,2
02/01/1996,MER,PbPM10,0.147,2
02/01/1996,PED,PbPM10,0.052,2
02/01/1996,TLA,PbPM10,0.101,2
02/01/1996,XAL,PbPM10,0.311,2
08/01/1996,CES,PbPM10,0.061,2
08/01/1996,MER,PbPM10,0.272,2
08/01/1996,PED,PbPM10,0.116,2
08/01/1996,TLA,PbPM10,0.294,2
08/01/1996,XAL,PbPM10,0.276,2
14/01/1996,CES,PbPM10,0.057,2
14/01/1996,MER,PbPM10,0.287,2
14/01/1996,PED,PbPM10,0.034,2
14/01/1996,TLA,PbPM10,0.226,2
14/01/1996,XAL,PbPM10,0.541,2
20/01/1996,CES,PbPM10,0.05,2
20/01/1996,MER,PbPM10,0.234,2
20/01/1996,PED,PbPM10,0.098,2
20/01/1996,TLA,PbPM10,0.307,2
20/01/1996,XAL,PbPM10,0.688,2
26/01/1996,CES,PbPM10,0.096,2
26/01/1996,MER,PbPM10,0.35,2
26/01/1996,PED,PbPM10,0.096,2
26/01/1996,TLA,PbPM10,0.294,2
26/01/1996,XAL,PbPM10,0.66,2
01/02/1996,CES,PbPM10,0.0001,2
01/02/1996,MER,PbPM10,0.156,2
01/02/1996,PED,PbPM10,0.0001,2
01/02/1996,TLA,PbPM10,0.261,2
01/02/1996,XAL,PbPM10,0.556,2
07/02/1996,CES,PbPM10,0.121,2
07/02/1996,MER,PbPM10,0.285,2
07/02/1996,PED,PbPM10,0.077,2
07/02/1996,TLA,PbPM10,0.248,2
07/02/1996,XAL,PbPM10,1.076,2
13/02/1996,CES,PbPM10,0.099,2
13/02/1996,MER,PbPM10,0.311,2
13/02/1996,PED,PbPM10,0.074,2
13/02/1996,TLA,PbPM10,0.235,2
13/02/1996,XAL,PbPM10,0.765,2
19/02/1996,CES,PbPM10,0.108,2
19/02/1996,MER,PbPM10,0.248,2
19/02/1996,PED,PbPM10,0.086,2
19/02/1996,TLA,PbPM10,0.276,2
19/02/1996,XAL,PbPM10,0.539,2
25/02/1996,CES,PbPM10,0.106,2
25/02/1996,MER,PbPM10,0.186,2
25/02/1996,PED,PbPM10,0.042,2
25/02/1996,TLA,PbPM10,0.132,2
25/02/1996,XAL,PbPM10,0.265,2
02/03/1996,CES,PbPM10,0.061,2
02/03/1996,MER,PbPM10,0.16,2
02/03/1996,PED,PbPM10,0.046,2
02/03/1996,TLA,PbPM10,0.147,2
02/03/1996,XAL,PbPM10,0.313,2
14/03/1996,CES,PbPM10,0.112,2
14/03/1996,MER,PbPM10,0.145,2
14/03/1996,PED,PbPM10,0.041,2
14/03/1996,TLA,PbPM10,0.153,2
14/03/1996,XAL,PbPM10,0.462,2
20/03/1996,CES,PbPM10,0.046,2
20/03/1996,MER,PbPM10,0.131,2
20/03/1996,PED,PbPM10,0.07,2
20/03/1996,TLA,PbPM10,0.193,2
20/03/1996,XAL,PbPM10,0.32,2
26/03/1996,CES,PbPM10,0.046,2
26/03/1996,MER,PbPM10,0.061,2
26/03/1996,PED,PbPM10,0.0001,2
26/03/1996,TLA,PbPM10,0.213,2
26/03/1996,XAL,PbPM10,0.598,2
01/04/1996,CES,PbPM10,0.0001,2
01/04/1996,MER,PbPM10,0.311,2
01/04/1996,PED,PbPM10,0.0001,2
01/04/1996,TLA,PbPM10,0.204,2
01/04/1996,XAL,PbPM10,0.247,2
07/04/1996,CES,PbPM10,0.05,2
07/04/1996,MER,PbPM10,0.0001,2
07/04/1996,PED,PbPM10,0.0001,2
07/04/1996,TLA,PbPM10,0.0001,2
07/04/1996,XAL,PbPM10,0.077,2
13/04/1996,CES,PbPM10,0.0001,2
13/04/1996,MER,PbPM10,0.066,2
13/04/1996,PED,PbPM10,0.103,2
13/04/1996,TLA,PbPM10,0.074,2
13/04/1996,XAL,PbPM10,0.307,2
19/04/1996,CES,PbPM10,0.107,2
19/04/1996,MER,PbPM10,0.221,2
19/04/1996,PED,PbPM10,0.079,2
19/04/1996,TLA,PbPM10,0.169,2
19/04/1996,XAL,PbPM10,0.142,2
25/04/1996,CES,PbPM10,0.096,2
25/04/1996,MER,PbPM10,0.147,2
25/04/1996,PED,PbPM10,0.09,2
25/04/1996,TLA,PbPM10,0.178,2
25/04/1996,XAL,PbPM10,0.364,2
01/05/1996,CES,PbPM10,0.156,2
01/05/1996,MER,PbPM10,0.188,2
01/05/1996,PED,PbPM10,0.092,2
01/05/1996,TLA,PbPM10,0.318,2
01/05/1996,XAL,PbPM10,0.445,2
07/05/1996,CES,PbPM10,0.116,2
07/05/1996,MER,PbPM10,0.158,2
07/05/1996,PED,PbPM10,0.147,2
07/05/1996,TLA,PbPM10,0.167,2
07/05/1996,XAL,PbPM10,1.424,2
13/05/1996,CES,PbPM10,0.061,2
13/05/1996,MER,PbPM10,0.103,2
13/05/1996,PED,PbPM10,0.061,2
13/05/1996,TLA,PbPM10,0.215,2
13/05/1996,XAL,PbPM10,0.384,2
19/05/1996,CES,PbPM10,0.125,2
19/05/1996,MER,PbPM10,0.101,2
19/05/1996,PED,PbPM10,0.109,2
19/05/1996,TLA,PbPM10,0.173,2
19/05/1996,XAL,PbPM10,0.178,2
25/05/1996,CES,PbPM10,0.042,2
25/05/1996,MER,PbPM10,0.118,2
25/05/1996,PED,PbPM10,0.049,2
25/05/1996,TLA,PbPM10,0.156,2
25/05/1996,XAL,PbPM10,0.201,2
31/05/1996,CES,PbPM10,0.049,2
31/05/1996,MER,PbPM10,0.164,2
31/05/1996,PED,PbPM10,0.042,2
31/05/1996,TLA,PbPM10,0.169,2
31/05/1996,XAL,PbPM10,0.357,2
06/06/1996,CES,PbPM10,0.075,2
06/06/1996,MER,PbPM10,0.171,2
06/06/1996,PED,PbPM10,0.075,2
06/06/1996,TLA,PbPM10,0.243,2
06/06/1996,XAL,PbPM10,0.267,2
12/06/1996,CES,PbPM10,0.055,2
12/06/1996,MER,PbPM10,0.044,2
12/06/1996,PED,PbPM10,0.068,2
12/06/1996,TLA,PbPM10,0.186,2
12/06/1996,XAL,PbPM10,0.449,2
18/06/1996,CES,PbPM10,0.075,2
18/06/1996,MER,PbPM10,0.164,2
18/06/1996,PED,PbPM10,0.059,2
18/06/1996,TLA,PbPM10,0.147,2
18/06/1996,XAL,PbPM10,0.293,2
24/06/1996,CES,PbPM10,0.0001,2
24/06/1996,MER,PbPM10,0.098,2
24/06/1996,PED,PbPM10,0.026,2
24/06/1996,TLA,PbPM10,0.116,2
24/06/1996,XAL,PbPM10,0.239,2
30/06/1996,CES,PbPM10,0.062,2
30/06/1996,MER,PbPM10,0.109,2
30/06/1996,PED,PbPM10,0.086,2
30/06/1996,TLA,PbPM10,0.156,2
30/06/1996,XAL,PbPM10,0.197,2
06/07/1996,CES,PbPM10,0.079,2
06/07/1996,MER,PbPM10,0.18,2
06/07/1996,PED,PbPM10,0.079,2
06/07/1996,TLA,PbPM10,0.197,2
06/07/1996,XAL,PbPM10,0.326,2
12/07/1996,CES,PbPM10,0.041,2
12/07/1996,MER,PbPM10,0.186,2
12/07/1996,PED,PbPM10,0.0001,2
12/07/1996,TLA,PbPM10,0.234,2
12/07/1996,XAL,PbPM10,0.563,2
18/07/1996,CES,PbPM10,0.11,2
18/07/1996,MER,PbPM10,0.232,2
18/07/1996,PED,PbPM10,0.103,2
18/07/1996,TLA,PbPM10,0.377,2
18/07/1996,XAL,PbPM10,0.451,2
05/08/1996,CES,PbPM10,0.098,2
05/08/1996,MER,PbPM10,0.147,2
05/08/1996,PED,PbPM10,0.072,2
05/08/1996,TLA,PbPM10,0.142,2
11/08/1996,CES,PbPM10,0.113,2
11/08/1996,MER,PbPM10,0.153,2
11/08/1996,PED,PbPM10,0.064,2
11/08/1996,TLA,PbPM10,0.311,2
17/08/1996,CES,PbPM10,0.096,2
17/08/1996,MER,PbPM10,0.202,2
17/08/1996,PED,PbPM10,0.098,2
17/08/1996,TLA,PbPM10,0.144,2
23/08/1996,CES,PbPM10,0.038,2
23/08/1996,MER,PbPM10,0.101,2
23/08/1996,PED,PbPM10,0.052,2
23/08/1996,TLA,PbPM10,0.121,2
29/08/1996,CES,PbPM10,0.081,2
29/08/1996,MER,PbPM10,0.278,2
29/08/1996,PED,PbPM10,0.077,2
29/08/1996,TLA,PbPM10,0.272,2
29/08/1996,XAL,PbPM10,0.784,2
04/09/1996,CES,PbPM10,0.092,2
04/09/1996,MER,PbPM10,0.162,2
04/09/1996,PED,PbPM10,0.125,2
04/09/1996,TLA,PbPM10,0.23,2
04/09/1996,XAL,PbPM10,0.372,2
10/09/1996,CES,PbPM10,0.045,2
10/09/1996,MER,PbPM10,0.217,2
10/09/1996,PED,PbPM10,0.0001,2
10/09/1996,TLA,PbPM10,0.118,2
10/09/1996,XAL,PbPM10,0.121,2
16/09/1996,CES,PbPM10,0.063,2
16/09/1996,MER,PbPM10,0.147,2
16/09/1996,PED,PbPM10,0.085,2
16/09/1996,TLA,PbPM10,0.66,2
16/09/1996,XAL,PbPM10,0.221,2
04/10/1996,CES,PbPM10,0.092,2
04/10/1996,MER,PbPM10,0.189,2
04/10/1996,PED,PbPM10,0.07,2
04/10/1996,TLA,PbPM10,0.201,2
04/10/1996,XAL,PbPM10,0.388,2
10/10/1996,CES,PbPM10,0.029,2
10/10/1996,MER,PbPM10,0.616,2
10/10/1996,PED,PbPM10,0.081,2
10/10/1996,TLA,PbPM10,0.126,2
10/10/1996,XAL,PbPM10,0.149,2
16/10/1996,CES,PbPM10,0.028,2
16/10/1996,MER,PbPM10,0.12,2
16/10/1996,PED,PbPM10,0.045,2
16/10/1996,TLA,PbPM10,0.098,2
16/10/1996,XAL,PbPM10,0.333,2
22/10/1996,CES,PbPM10,0.055,2
22/10/1996,MER,PbPM10,0.138,2
22/10/1996,PED,PbPM10,0.096,2
22/10/1996,TLA,PbPM10,0.18,2
22/10/1996,XAL,PbPM10,0.384,2
28/10/1996,CES,PbPM10,0.092,2
28/10/1996,MER,PbPM10,0.188,2
28/10/1996,PED,PbPM10,0.052,2
28/10/1996,TLA,PbPM10,0.276,2
28/10/1996,XAL,PbPM10,0.261,2
03/11/1996,CES,PbPM10,0.037,2
03/11/1996,MER,PbPM10,0.086,2
03/11/1996,PED,PbPM10,0.056,2
03/11/1996,TLA,PbPM10,0.465,2
03/11/1996,XAL,PbPM10,0.195,2
09/11/1996,CES,PbPM10,0.072,2
