Fecha,Hora,Noroeste ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noroeste PM25,Noreste ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Noreste PM25,Centro ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Centro PM25,Suroeste ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Suroeste PM25,Sureste ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,Sureste PM25
09/01/2020,4,20,32,24,6,103,84,4,16,20,9,107,96,8,24,23,9,94,79,41,18,22,5,83,78,12,10,26,8,93,84
09/01/2020,5,25,32,28,5,103,85,3,14,22,10,108,97,3,24,21,9,96,80,43,16,19,4,84,79,9,12,23,10,91,86
09/01/2020,6,16,32,29,5,104,86,1,14,23,10,108,99,3,24,19,9,99,81,40,16,22,4,86,79,7,12,21,11,93,88
09/01/2020,7,1,30,29,5,104,86,1,12,20,10,109,101,2,24,20,11,100,81,39,16,30,4,86,79,4,12,21,12,93,89
09/01/2020,8,2,30,32,6,104,87,1,14,22,12,110,103,4,24,30,13,101,82,34,14,36,5,87,79,3,12,21,15,94,89
09/01/2020,9,2,28,36,8,104,87,3,14,28,13,111,104,4,22,27,14,102,84,26,14,35,5,88,79,6,12,26,17,96,91
09/01/2020,10,10,26,45,11,105,88,8,12,38,15,113,105,10,22,43,15,103,85,30,14,29,6,90,80,18,10,42,20,97,93
09/01/2020,11,20,26,51,13,105,89,20,12,41,15,115,107,19,22,57,15,104,87,42,14,22,6,90,81,33,10,55,22,96,95
09/01/2020,12,40,26,41,14,106,90,40,12,38,16,116,109,39,22,54,15,104,87,53,14,14,6,90,82,45,10,44,23,96,97
09/01/2020,13,61,26,37,14,106,90,61,12,31,17,116,110,50,20,30,15,104,87,61,14,10,7,90,81,67,10,23,22,94,98
09/01/2020,14,94,24,24,13,106,90,61,12,22,17,116,110,48,20,15,14,104,86,49,14,7,6,90,80,96,10,21,21,94,97
09/01/2020,15,104,24,22,13,106,90,92,12,13,15,115,110,59,20,15,13,103,85,71,14,10,6,87,79,94,10,18,19,91,97
09/01/2020,16,104,24,19,11,105,89,107,12,14,12,114,110,73,20,14,11,103,85,100,14,10,5,83,77,61,10,9,15,91,96
09/01/2020,17,102,24,16,8,103,87,90,12,15,9,114,110,71,20,15,9,103,85,101,14,9,4,81,77,86,10,5,12,91,96
09/01/2020,18,63,24,18,5,102,85,57,12,16,8,114,110,49,20,15,6,103,84,88,14,13,4,80,76,47,10,5,8,93,96
09/01/2020,19,31,24,38,5,102,82,35,12,19,6,115,111,29,20,18,4,103,85,51,14,23,3,78,75,44,10,6,5,94,97
09/01/2020,20,26,24,39,5,103,81,29,12,20,5,115,111,26,20,26,4,103,84,48,14,25,3,77,75,31,10,8,4,93,97
09/01/2020,21,17,24,33,6,102,81,30,12,23,5,115,112,16,20,28,4,103,84,36,12,24,4,73,74,27,8,17,4,94,97
09/01/2020,22,19,24,33,6,102,80,23,10,28,5,116,112,16,18,29,5,103,83,32,12,22,4,71,73,29,8,11,4,97,97
09/01/2020,23,14,22,31,7,102,79,18,10,27,5,116,111,9,16,27,5,102,81,28,10,23,4,68,72,16,8,17,5,96,97
09/01/2020,24,6,20,28,8,102,79,13,10,31,5,116,111,2,14,26,6,102,80,21,8,23,5,68,71,9,8,19,5,96,97
10/01/2020,1,11,16,26,8,102,78,6,10,29,5,116,110,1,12,22,7,102,79,22,8,20,5,68,70,10,8,16,5,94,97
10/01/2020,2,18,14,24,9,102,77,1,10,27,6,117,110,1,12,23,8,101,78,22,8,16,5,68,69,14,8,13,6,97,96
10/01/2020,3,12,12,23,7,102,77,2,10,26,7,117,110,1,10,24,9,101,77,21,8,17,5,67,69,20,6,10,6,97,95
10/01/2020,4,11,12,22,7,102,76,2,10,26,7,118,108,2,10,24,10,101,76,18,8,15,4,65,69,14,6,21,6,96,93
10/01/2020,5,6,12,24,6,102,75,1,10,25,8,118,108,2,10,22,10,101,76,16,6,14,4,64,68,18,6,21,5,96,94
10/01/2020,6,4,12,22,6,101,74,2,10,25,9,119,107,2,10,21,11,101,75,16,6,16,4,61,67,10,6,22,6,94,95
10/01/2020,7,1,12,22,6,101,73,2,12,21,12,119,106,3,10,25,14,102,76,16,6,18,4,60,66,6,6,22,8,93,96
10/01/2020,8,1,12,25,8,101,73,2,12,24,15,120,106,2,10,22,15,102,76,12,6,18,4,58,66,1,6,21,13,91,96
10/01/2020,9,2,12,32,10,102,72,3,12,31,16,119,106,6,10,22,15,101,74,19,6,18,5,55,65,8,6,28,15,91,95
10/01/2020,10,8,12,41,12,101,72,20,10,38,17,117,105,11,8,29,15,99,72,20,6,22,5,52,63,16,6,25,17,88,94
10/01/2020,11,18,10,44,12,102,72,31,10,22,17,115,104,21,8,22,15,96,70,23,6,16,5,51,62,31,4,5,17,90,92
10/01/2020,12,29,10,20,11,101,70,36,10,18,16,114,101,33,8,15,14,93,68,32,4,13,6,49,60,35,4,3,15,90,87
10/01/2020,13,39,10,15,11,99,68,43,10,10,16,112,96,40,8,9,13,88,66,41,4,10,6,48,60,33,4,4,15,87,84
10/01/2020,14,46,8,12,11,97,66,44,8,11,15,111,95,36,8,5,11,87,65,46,4,7,6,46,59,29,4,4,13,87,81
10/01/2020,15,59,8,9,10,96,65,40,8,10,13,111,95,39,8,8,7,87,65,50,4,7,5,48,60,34,4,3,11,87,79
10/01/2020,16,63,8,8,7,94,64,39,8,12,9,111,90,39,6,8,5,87,64,44,4,5,5,48,59,33,4,5,6,86,76
10/01/2020,17,57,8,9,5,91,62,36,8,14,4,111,88,35,6,8,3,86,62,32,4,4,4,46,58,34,4,5,3,84,75
10/01/2020,18,44,8,10,3,93,62,30,8,13,3,111,86,26,6,10,2,86,62,30,4,7,2,45,57,30,4,6,2,83,74
10/01/2020,19,28,8,18,2,93,63,23,8,15,3,111,85,21,6,17,3,84,62,31,4,11,2,46,57,29,4,7,1,81,73
10/01/2020,20,21,8,20,3,90,63,19,8,22,3,111,85,23,6,18,4,84,62,31,4,13,2,45,56,21,4,10,2,84,73
10/01/2020,21,21,8,23,4,87,63,13,8,26,4,111,84,18,6,19,5,84,63,19,4,20,2,46,56,21,4,13,3,86,73
10/01/2020,22,15,8,27,5,84,62,6,8,27,5,111,84,16,6,19,5,86,64,21,4,22,3,45,55,18,4,17,4,84,73
10/01/2020,23,8,8,24,5,83,62,8,8,26,5,110,85,16,6,23,6,87,65,21,4,19,3,45,55,21,4,17,4,87,73
10/01/2020,24,4,8,22,5,81,61,4,8,24,7,110,85,14,6,22,7,84,65,19,4,19,4,43,55,20,4,16,5,87,73
11/01/2020,1,2,8,21,6,81,61,2,8,23,8,111,85,3,6,20,7,81,65,20,4,17,5,39,55,6,4,16,5,87,73
11/01/2020,2,3,8,20,7,81,61,3,8,21,9,111,85,2,6,19,7,80,65,23,4,16,5,39,55,6,4,16,6,88,74
11/01/2020,3,4,8,21,8,78,60,1,8,22,9,110,85,9,6,17,7,78,64,26,4,13,5,39,55,9,4,18,6,90,74
11/01/2020,4,4,8,17,7,78,61,2,8,20,10,110,84,2,6,17,7,76,64,26,4,11,5,38,55,10,4,16,6,91,75
11/01/2020,5,6,8,19,7,78,61,1,8,17,10,109,86,2,6,16,6,73,63,26,4,16,5,38,55,5,4,17,6,91,72
11/01/2020,6,4,8,17,7,78,61,1,8,19,9,108,89,3,6,18,7,70,61,25,4,15,5,38,55,4,4,17,5,91,69
11/01/2020,7,1,8,16,7,77,61,1,8,20,10,107,88,2,6,17,8,67,60,24,4,18,5,38,55,2,4,18,7,93,70
11/01/2020,8,1,6,21,8,76,60,1,8,21,11,107,87,1,6,18,8,63,59,20,4,18,5,38,55,6,4,17,7,91,71
11/01/2020,9,3,6,23,8,73,59,4,8,22,12,106,86,2,6,22,10,61,59,14,4,16,5,38,56,5,2,20,7,90,70
11/01/2020,10,6,8,29,8,73,59,8,8,34,13,107,85,7,6,30,11,63,59,20,4,19,5,36,55,13,2,25,8,88,69
11/01/2020,11,14,8,28,8,71,59,16,8,38,14,108,84,14,6,34,12,65,61,26,4,15,5,36,55,26,4,23,7,87,70
11/01/2020,12,29,8,29,8,73,60,31,8,30,14,109,85,28,6,28,12,67,63,36,4,13,5,36,55,36,4,20,7,87,73
11/01/2020,13,40,8,21,7,74,62,46,8,17,14,109,88,38,6,17,12,68,64,42,4,8,5,36,55,45,4,18,7,88,75
11/01/2020,14,55,8,18,7,74,63,63,8,11,13,110,88,47,6,14,11,71,65,50,4,6,5,36,55,57,4,11,5,87,77
11/01/2020,15,71,8,15,7,76,64,76,8,10,11,110,86,51,6,11,9,70,65,59,4,7,4,36,55,71,4,10,5,86,78
11/01/2020,16,78,8,10,6,77,66,73,8,9,10,110,86,61,6,10,8,71,67,69,4,7,4,36,55,86,4,9,5,84,79
11/01/2020,17,78,8,10,5,78,68,88,8,10,7,109,86,76,8,10,6,73,68,78,4,7,2,36,56,98,4,9,4,84,81
11/01/2020,18,69,10,15,4,77,68,90,8,19,5,109,88,71,8,13,5,71,68,78,4,10,2,36,56,84,4,8,4,84,83
11/01/2020,19,34,10,32,5,76,67,38,8,35,5,108,93,36,8,22,4,71,68,40,4,17,2,36,57,41,4,8,3,84,84
11/01/2020,20,21,10,30,4,77,68,30,8,22,5,108,96,15,8,24,4,71,68,35,4,15,3,36,57,31,4,12,3,81,84
11/01/2020,21,25,10,25,4,81,68,17,8,24,5,108,98,21,8,28,5,71,68,32,4,16,3,36,56,14,4,27,5,81,85
11/01/2020,22,23,12,18,5,83,68,10,8,32,5,109,99,19,8,23,5,73,68,32,4,24,4,36,56,18,4,24,5,83,86
11/01/2020,23,18,16,18,5,86,68,16,8,27,6,108,100,18,10,20,5,76,69,39,4,22,4,36,56,21,4,27,5,83,87
11/01/2020,24,16,16,17,5,84,69,15,8,25,6,108,100,15,12,18,5,78,69,38,4,20,4,38,56,18,4,26,5,81,89
12/01/2020,1,17,16,14,5,81,69,14,10,23,7,108,102,19,12,15,5,80,70,30,4,20,5,40,56,15,6,23,5,81,88
12/01/2020,2,15,16,19,5,81,69,10,10,21,7,108,102,12,12,18,5,78,69,31,4,19,5,41,56,14,6,22,6,81,88
12/01/2020,3,7,16,19,4,83,70,6,16,19,7,108,98,6,14,20,5,80,69,29,4,18,5,43,57,9,8,21,6,81,88
12/01/2020,4,6,18,19,4,83,70,6,20,17,7,107,101,4,16,17,5,80,70,24,4,16,5,44,57,7,10,17,7,81,88
12/01/2020,5,9,20,18,4,84,71,9,22,17,7,107,101,5,20,17,5,81,71,24,6,16,5,46,58,6,12,17,7,84,89
12/01/2020,6,4,24,17,4,86,72,4,22,18,7,107,97,2,22,17,5,83,72,24,6,16,5,46,58,8,12,16,6,86,89
12/01/2020,7,3,28,18,4,86,72,4,24,16,7,107,98,2,24,19,5,83,73,11,8,20,5,46,59,8,12,16,6,86,88
12/01/2020,8,2,34,16,5,87,73,3,24,16,7,106,99,2,26,19,6,83,73,8,8,20,5,48,60,1,14,16,6,87,86
12/01/2020,9,5,38,18,5,87,74,9,28,18,7,105,100,5,28,20,8,83,75,16,8,17,5,49,61,7,14,16,7,88,86
12/01/2020,10,13,40,28,6,84,74,14,32,27,8,104,101,14,30,22,9,84,75,23,10,17,5,48,61,17,16,19,7,90,87
12/01/2020,11,20,42,29,8,83,74,24,32,29,9,104,102,21,32,24,9,83,76,31,12,16,5,48,63,32,16,22,7,90,86
12/01/2020,12,33,44,21,9,83,75,38,34,17,9,104,103,31,34,22,9,83,76,36,12,15,5,49,64,42,16,21,7,93,87
12/01/2020,13,43,44,15,9,81,74,44,34,11,8,103,104,38,34,16,9,83,76,46,12,10,5,50,65,46,18,18,7,94,87
12/01/2020,14,45,44,9,9,78,73,46,34,10,7,103,104,41,34,10,8,83,77,53,14,8,5,50,66,53,18,7,7,94,87
12/01/2020,15,50,44,12,8,78,73,63,32,10,6,103,102,44,34,8,7,83,78,69,14,6,5,51,66,50,18,7,6,94,86
12/01/2020,16,47,44,10,7,77,72,80,34,10,5,103,102,51,34,7,5,81,77,84,14,7,5,51,66,57,18,7,5,93,86
12/01/2020,17,59,44,12,5,77,71,84,34,12,4,103,102,53,34,9,5,81,77,98,14,7,4,51,66,57,18,6,4,93,86
12/01/2020,18,57,46,13,5,77,71,69,34,14,3,103,101,50,34,11,4,80,76,88,14,8,4,51,67,53,26,7,3,93,85
12/01/2020,19,36,46,25,3,77,71,34,34,22,3,104,96,33,34,15,3,78,76,41,14,17,4,51,67,37,24,8,3,93,85
12/01/2020,20,26,46,13,3,80,70,24,34,19,3,103,92,22,34,17,3,78,75,33,14,17,4,51,67,27,24,13,3,94,84
12/01/2020,21,29,46,21,3,78,70,19,34,18,3,103,89,20,34,16,3,78,75,31,14,16,4,52,67,21,22,20,3,93,83
12/01/2020,22,27,46,19,3,77,71,13,34,18,4,102,88,23,34,17,4,76,74,29,14,19,4,54,68,11,22,22,4,91,82
12/01/2020,23,29,46,21,3,77,71,9,32,20,5,101,86,21,34,16,4,73,72,29,14,17,4,54,68,10,22,24,5,88,82
12/01/2020,24,22,48,21,4,76,70,14,30,21,5,99,85,19,34,20,4,71,72,29,14,12,4,54,69,2,22,26,5,88,82
13/01/2020,1,21,50,21,4,76,71,11,30,22,5,94,85,14,38,19,4,71,72,29,14,11,4,54,69,12,22,24,6,90,82
13/01/2020,2,21,51,19,4,74,71,6,28,18,6,94,85,7,40,20,5,73,74,29,14,10,4,52,68,14,22,23,6,88,81
13/01/2020,3,26,51,16,3,74,70,2,24,18,6,94,85,6,42,20,5,71,73,29,14,12,3,54,68,9,20,19,6,87,81
13/01/2020,4,19,51,19,3,76,70,4,22,17,6,94,82,6,40,20,5,71,73,31,14,13,3,54,67,6,18,16,6,87,81
13/01/2020,5,16,51,19,3,76,69,2,20,18,6,94,81,4,38,18,5,70,73,33,14,14,2,52,67,4,18,18,6,86,81
13/01/2020,6,8,48,21,3,76,68,1,18,20,7,94,80,4,36,16,5,70,72,31,14,19,2,52,66,7,16,18,5,84,80
13/01/2020,7,1,44,23,4,77,67,1,18,21,8,96,80,1,34,16,6,68,71,23,14,20,3,54,65,1,16,18,5,84,79
13/01/2020,8,1,40,25,6,78,66,1,18,19,11,100,79,2,32,19,8,68,70,22,14,19,3,52,65,1,14,18,8,84,79
13/01/2020,9,2,36,27,9,80,66,3,16,25,14,102,79,3,30,24,10,68,69,16,12,20,4,51,65,4,14,24,11,84,80
13/01/2020,10,7,34,36,11,80,65,10,14,29,15,103,80,7,28,30,11,70,69,23,12,21,4,51,64,15,14,35,14,86,81
13/01/2020,11,20,34,39,12,86,66,24,12,27,15,103,80,12,26,38,11,70,68,22,12,21,5,51,64,27,14,37,15,84,82
13/01/2020,12,35,34,43,13,84,66,36,12,18,15,103,81,24,26,26,12,71,68,32,10,34,5,48,62,34,12,20,15,84,83
13/01/2020,13,42,34,23,13,83,68,41,12,14,15,103,80,35,24,14,11,73,69,39,10,20,5,48,62,39,12,12,15,81,83
13/01/2020,14,57,34,18,12,86,69,50,12,11,14,103,78,41,24,12,10,70,67,49,10,14,5,49,62,49,12,9,15,80,82
13/01/2020,15,80,34,16,12,83,70,69,12,10,13,104,79,65,24,10,9,71,67,82,10,10,5,49,62,65,12,7,14,80,82
13/01/2020,16,92,34,17,10,83,70,100,12,12,11,104,79,82,24,14,7,71,67,101,10,11,5,49,62,90,12,7,10,80,81
13/01/2020,17,92,34,18,8,84,71,104,12,10,6,104,79,96,24,15,6,74,68,105,10,11,5,50,63,100,12,11,7,80,80
13/01/2020,18,73,34,18,6,87,72,61,12,14,4,104,79,82,24,17,5,76,69,107,10,15,5,50,63,34,12,5,5,78,80
13/01/2020,19,38,34,31,5,88,73,20,12,14,4,104,79,21,24,15,4,77,70,42,10,25,5,51,64,26,12,7,4,78,80
13/01/2020,20,19,34,36,5,87,74,9,12,16,4,104,78,11,24,19,4,77,69,43,10,33,5,51,64,20,12,13,3,77,80
13/01/2020,21,11,34,20,5,94,74,15,12,19,4,104,78,4,24,23,5,77,69,29,8,25,5,54,65,11,12,16,3,77,79
13/01/2020,22,10,32,21,5,96,74,12,12,19,4,104,78,6,24,17,5,77,70,14,8,29,5,54,65,4,12,17,4,74,79
13/01/2020,23,14,32,19,5,96,73,5,12,20,5,105,78,10,24,20,5,78,72,15,8,18,5,54,65,6,12,16,5,74,79
13/01/2020,24,-99,28,-99,5,96,73,-99,12,-99,5,105,79,-99,22,-99,5,78,72,-99,8,-99,5,55,65,-99,12,-99,5,73,77
14/01/2020,1,-99,26,-99,5,96,72,-99,12,-99,5,105,79,-99,18,-99,6,78,72,-99,8,-99,5,55,65,-99,12,-99,5,71,77
14/01/2020,2,-99,24,-99,5,96,72,-99,12,-99,5,105,79,-99,14,-99,6,80,72,-99,8,-99,5,55,65,-99,10,-99,6,73,76
14/01/2020,3,-99,22,-99,-99,94,72,-99,12,-99,-99,105,79,-99,12,-99,-99,80,72,-99,8,-99,-99,57,66,-99,10,-99,-99,73,75
14/01/2020,4,9,20,18,-99,96,72,1,12,14,-99,105,78,3,12,17,-99,78,71,21,8,15,-99,55,66,3,8,15,-99,73,75
14/01/2020,5,8,20,17,-99,96,73,1,12,15,-99,104,77,1,12,15,-99,78,71,22,6,11,-99,55,67,6,8,14,-99,71,74
14/01/2020,6,4,18,15,-99,96,73,1,12,16,-99,104,76,1,10,16,-99,80,71,17,6,14,-99,55,67,4,6,20,-99,71,74
14/01/2020,7,1,18,16,-99,96,73,1,12,16,-99,104,77,2,10,19,-99,80,71,8,6,17,-99,57,66,5,6,13,-99,71,75
14/01/2020,8,1,16,19,-99,96,73,2,12,17,-99,103,76,3,10,20,-99,80,72,2,6,20,-99,57,67,1,6,14,-99,70,75
14/01/2020,9,3,16,22,9,97,73,4,10,21,15,103,76,2,10,24,11,81,72,7,6,20,5,55,66,3,6,18,11,70,75
14/01/2020,10,9,16,29,10,96,73,12,10,36,15,103,77,5,10,30,12,81,72,17,6,20,5,55,67,11,6,19,10,71,74
14/01/2020,11,16,18,35,10,94,73,23,12,44,15,103,78,15,12,31,11,83,73,23,6,20,5,58,67,24,6,20,10,73,72
14/01/2020,12,29,18,35,11,94,73,32,12,23,15,105,80,26,12,23,11,83,74,35,6,21,6,60,67,35,6,14,10,74,70
14/01/2020,13,41,18,33,12,93,72,46,12,15,15,105,82,40,12,15,11,80,72,49,6,20,7,60,66,49,6,16,11,76,69
14/01/2020,14,51,18,27,12,93,73,57,12,12,15,105,82,61,14,13,10,83,73,82,6,13,7,61,65,49,6,9,10,78,70
14/01/2020,15,69,18,13,11,94,73,59,12,10,12,105,82,53,14,7,9,84,73,82,6,8,7,64,66,38,6,4,10,80,69
14/01/2020,16,57,16,10,9,94,72,59,12,10,9,105,82,49,14,8,7,84,73,50,6,5,6,64,65,36,6,4,6,81,69
14/01/2020,17,49,16,14,7,93,71,65,12,8,6,105,82,42,14,8,5,83,71,39,6,4,5,63,64,37,6,5,5,81,69
14/01/2020,18,49,16,21,6,90,69,59,12,12,5,106,81,31,12,10,4,83,70,34,6,9,5,61,63,34,6,5,4,81,69
14/01/2020,19,33,16,25,5,88,68,24,12,14,3,106,81,22,12,15,3,83,68,31,6,18,5,60,62,27,6,10,2,80,68
14/01/2020,20,14,16,26,5,87,67,15,12,19,4,106,81,18,14,16,3,83,72,29,6,21,5,60,61,22,6,13,2,80,68
14/01/2020,21,16,16,21,5,81,67,9,14,21,4,106,81,10,14,20,4,83,71,27,8,20,4,57,60,12,6,17,2,80,67
14/01/2020,22,17,16,17,5,80,67,4,14,20,5,106,81,13,14,20,4,80,70,20,8,17,4,55,60,9,6,19,3,80,67
14/01/2020,23,16,18,16,5,81,68,9,14,18,5,106,81,12,14,18,5,78,69,21,10,16,4,54,59,11,6,18,4,80,67
14/01/2020,24,14,22,17,5,81,68,6,20,18,6,107,81,10,14,17,5,81,69,18,10,16,4,54,59,4,6,19,5,81,66
15/01/2020,1,13,22,15,5,80,68,5,30,18,7,107,81,9,16,17,5,81,68,16,10,14,4,54,60,2,8,19,5,81,66
15/01/2020,2,13,24,17,5,80,68,4,38,16,7,107,82,6,16,17,5,80,68,19,8,17,4,55,60,4,8,16,5,81,67
15/01/2020,3,12,22,17,4,80,68,5,44,15,7,108,83,1,16,16,5,83,68,17,8,16,4,55,60,3,8,16,6,80,67
15/01/2020,4,11,22,16,4,80,68,3,46,14,7,108,83,1,18,16,5,83,69,11,10,16,3,57,60,4,8,15,6,81,69
15/01/2020,5,6,22,16,4,80,68,2,46,14,6,108,85,1,22,15,5,83,69,7,10,16,3,57,61,2,8,14,6,81,72
15/01/2020,6,2,24,17,4,80,68,2,46,13,6,109,86,1,26,16,5,83,70,13,10,15,3,55,61,4,10,14,6,84,75
15/01/2020,7,1,26,16,5,80,68,1,46,13,8,109,87,1,28,17,5,83,71,4,10,15,3,55,61,1,10,15,6,84,76
15/01/2020,8,1,26,15,6,81,69,1,48,13,8,109,88,1,28,15,6,83,71,4,12,17,3,57,62,1,12,14,7,86,76
15/01/2020,9,1,26,19,7,80,68,3,48,16,9,108,88,2,30,18,7,81,71,6,14,16,5,58,62,3,14,18,9,86,76
15/01/2020,10,6,26,29,8,81,69,7,48,27,11,108,88,8,32,25,8,78,71,14,14,17,5,57,63,10,14,23,11,83,76
15/01/2020,11,14,26,33,10,80,69,16,50,26,12,108,89,17,32,32,9,78,71,20,16,15,5,57,63,19,14,21,11,84,77
15/01/2020,12,21,28,28,11,78,68,33,50,21,12,108,88,34,32,29,10,78,72,31,16,11,5,55,63,32,14,7,11,84,76
15/01/2020,13,36,28,21,12,78,68,44,51,20,12,108,88,44,32,18,10,81,72,41,16,7,6,54,62,38,14,6,11,84,76
15/01/2020,14,53,28,14,12,77,67,57,51,10,11,108,90,49,32,13,9,80,74,57,16,7,6,51,60,43,14,6,10,84,75
15/01/2020,15,86,28,13,11,77,67,80,51,10,10,108,90,65,32,10,8,78,77,84,16,6,5,49,59,44,14,6,8,84,76
15/01/2020,16,98,28,18,9,77,67,98,51,12,8,108,90,80,32,10,7,80,77,67,16,5,5,48,59,45,14,3,6,86,77
15/01/2020,17,92,28,20,7,77,67,82,51,14,7,108,90,61,32,10,5,80,77,53,16,6,4,49,59,43,14,3,5,77,66
15/01/2020,18,80,30,20,5,81,68,69,51,17,5,108,91,36,32,11,5,78,77,41,16,9,3,50,59,35,14,3,3,77,66
15/01/2020,19,34,30,25,5,80,69,32,51,16,4,107,91,23,32,14,4,77,76,28,16,17,3,50,59,29,14,6,2,77,66
15/01/2020,20,14,30,23,5,78,69,15,51,18,4,108,91,14,32,18,5,78,75,30,16,20,3,51,59,23,14,7,2,77,66
15/01/2020,21,13,30,19,5,78,69,14,51,15,4,108,91,9,32,22,5,77,75,26,16,17,4,51,59,14,14,16,2,77,66
15/01/2020,22,12,30,14,5,80,70,9,51,17,4,107,90,9,32,19,5,78,76,16,14,13,4,51,59,6,14,16,3,80,66
15/01/2020,23,9,28,14,5,80,69,11,51,11,4,107,90,9,32,14,6,81,75,13,14,9,3,52,59,6,14,13,4,78,67
15/01/2020,24,14,26,11,5,80,69,16,48,11,4,106,89,9,32,11,6,78,75,11,14,10,4,52,59,5,14,12,4,80,67
16/01/2020,1,17,26,12,4,78,69,10,40,11,4,106,88,12,32,8,5,78,75,9,14,11,4,52,59,6,14,14,5,78,67
16/01/2020,2,16,30,12,4,78,69,13,32,12,4,105,86,16,30,10,5,77,75,11,14,11,4,51,59,6,14,12,5,77,67
16/01/2020,3,14,32,11,3,78,69,11,26,12,4,104,86,15,30,10,5,77,75,13,16,12,3,51,60,10,14,11,5,76,67
16/01/2020,4,12,32,15,3,78,69,9,24,11,3,104,86,12,30,13,4,76,74,10,16,10,3,52,60,12,12,13,5,76,67
16/01/2020,5,8,32,15,3,80,71,8,22,12,3,103,85,10,28,13,3,76,74,11,16,10,3,52,61,6,12,12,4,74,67
16/01/2020,6,4,32,16,3,83,73,6,24,12,3,103,84,2,26,12,3,74,74,9,16,9,3,54,61,6,10,12,3,73,67
16/01/2020,7,1,34,15,3,83,73,2,24,14,4,103,83,1,24,13,3,74,74,7,14,11,3,55,61,2,10,13,3,73,66
16/01/2020,8,1,36,14,4,83,75,1,22,14,5,102,82,1,24,13,4,74,74,4,12,13,3,55,62,1,8,12,3,71,66
16/01/2020,9,3,38,14,5,84,75,3,20,14,6,101,82,1,22,14,5,76,74,2,12,13,3,57,63,2,8,12,4,68,66
16/01/2020,10,6,38,15,5,83,76,9,20,18,6,99,81,4,22,17,5,76,75,10,12,13,4,58,64,10,8,12,5,-99,66
16/01/2020,11,16,38,15,5,83,76,18,18,19,7,94,78,9,22,19,6,77,75,19,10,13,4,57,64,21,8,11,5,67,66
16/01/2020,12,22,36,15,5,80,75,28,16,19,7,91,77,20,22,19,7,77,75,28,10,16,5,57,65,33,8,17,5,70,66
16/01/2020,13,34,36,17,5,78,75,34,16,19,8,90,78,33,22,18,8,77,74,37,10,14,5,63,67,45,8,19,5,70,66
16/01/2020,14,43,36,20,6,80,75,48,16,18,8,88,79,44,22,19,8,77,75,53,10,12,5,64,69,59,10,11,5,71,66
16/01/2020,15,55,36,17,5,80,76,78,16,15,7,91,80,69,22,13,8,81,75,80,10,10,5,67,70,82,10,9,5,73,68
16/01/2020,16,84,36,15,5,81,77,98,16,13,7,94,81,88,22,17,8,84,76,76,10,6,5,70,71,44,10,8,5,71,69
16/01/2020,17,82,36,15,5,83,78,86,16,13,6,96,81,71,22,12,7,86,77,47,10,4,5,70,71,39,10,3,4,74,70
16/01/2020,18,51,36,18,5,83,78,49,22,16,5,96,82,37,22,9,6,87,78,34,10,5,4,71,71,31,10,4,3,76,70
16/01/2020,19,23,36,16,5,84,78,21,20,14,5,99,82,24,22,12,5,87,78,30,10,10,4,71,70,30,20,9,3,76,76
16/01/2020,20,14,36,11,5,90,77,15,20,15,5,102,83,16,22,16,5,87,78,24,10,10,3,68,71,30,18,12,3,76,74
16/01/2020,21,14,36,13,4,90,76,14,20,14,5,103,83,11,22,11,5,94,79,16,10,10,3,70,70,16,18,17,3,76,73
16/01/2020,22,13,38,9,4,87,75,14,18,16,4,103,83,12,22,10,5,96,78,14,12,8,2,73,70,9,18,16,3,77,72
16/01/2020,23,13,38,10,4,87,76,13,18,13,4,103,83,11,22,11,4,96,78,13,14,9,2,73,70,10,18,13,3,78,70
16/01/2020,24,13,38,10,4,87,76,11,18,13,4,103,83,12,22,10,4,94,77,13,14,9,2,73,70,11,18,14,3,77,69
17/01/2020,1,12,38,10,3,86,75,11,18,12,3,103,83,12,22,10,4,94,77,14,14,9,2,73,70,13,18,14,3,76,69
17/01/2020,2,11,36,11,3,87,75,11,16,10,3,104,84,9,22,11,3,93,76,14,14,6,2,73,70,11,18,13,4,76,69
17/01/2020,3,9,34,12,2,87,74,10,16,10,3,104,84,7,22,12,3,91,75,14,14,5,2,71,69,9,16,14,3,74,68
17/01/2020,4,10,32,11,2,86,74,9,16,12,3,104,83,7,20,11,3,91,75,12,14,6,2,71,68,5,16,14,3,74,69
17/01/2020,5,9,32,14,2,83,72,6,16,11,3,104,83,6,18,11,2,90,75,11,14,7,2,70,68,4,16,12,3,74,69
17/01/2020,6,7,30,15,2,81,70,3,16,12,3,103,81,5,18,14,2,88,73,9,14,8,2,68,67,1,16,12,3,73,68
17/01/2020,7,4,28,16,3,80,70,1,16,13,4,103,81,1,20,14,2,88,73,9,14,11,2,67,67,1,16,13,3,73,68
